Código Grupo;Descrição Grupo;Código SubGrupo;Descrição SubGrupo;Sequência Grupo;Descrição Categoria;Mês/Ano;Ano-Mês-Dia;Valor;Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;Lanches e Refeições;Set/2024;2024-09-01;-792.05;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;20;Lanches e Refeições;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Fev/2024;2024-02-01;-2140.95;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Mar/2024;2024-03-01;-1678.97;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Abr/2024;2024-04-01;-2133.21;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Mai/2024;2024-05-01;-2403.27;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Jun/2024;2024-06-01;-2251.69;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Jul/2024;2024-07-01;-1953.25;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Ago/2024;2024-08-01;-2412.68;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Set/2024;2024-09-01;-2243.47;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;21;Laudos de Exames Terceirizados;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Jan/2024;2024-01-01;-2420.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Fev/2024;2024-02-01;-2799.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Mar/2024;2024-03-01;-4575.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Abr/2024;2024-04-01;-3455.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Mai/2024;2024-05-01;-893.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Jun/2024;2024-06-01;-1675.16;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Jul/2024;2024-07-01;-4338.52;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Ago/2024;2024-08-01;-560.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Set/2024;2024-09-01;-255.16;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;22;Manutenção de Equipamentos;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Jan/2024;2024-01-01;-415.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Fev/2024;2024-02-01;-467.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Mar/2024;2024-03-01;-390.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Abr/2024;2024-04-01;-845.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Mai/2024;2024-05-01;-520.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Jun/2024;2024-06-01;-510.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Jul/2024;2024-07-01;-920.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Ago/2024;2024-08-01;-1694.5;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Set/2024;2024-09-01;-620.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;23;Manutenção Predial;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Jan/2024;2024-01-01;-3062.71;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Fev/2024;2024-02-01;-2508.02;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Mar/2024;2024-03-01;-1466.61;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Abr/2024;2024-04-01;-2719.52;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Mai/2024;2024-05-01;-2124.42;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Jun/2024;2024-06-01;-2310.75;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Jul/2024;2024-07-01;-2827.01;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Ago/2024;2024-08-01;-1419.55;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Set/2024;2024-09-01;-3264.14;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;24;Materiais de Escritório;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Jan/2024;2024-01-01;-2017.68;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Fev/2024;2024-02-01;-1345.92;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Mar/2024;2024-03-01;-1172.37;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Abr/2024;2024-04-01;-2889.95;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Mai/2024;2024-05-01;-1054.71;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Jun/2024;2024-06-01;-1627.73;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Jul/2024;2024-07-01;-936.46;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Ago/2024;2024-08-01;-1107.45;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Set/2024;2024-09-01;-1319.84;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;25;Materiais de Limpeza e de Higiene;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Mar/2024;2024-03-01;-315.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Abr/2024;2024-04-01;-149.27;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Jul/2024;2024-07-01;-710.9;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Ago/2024;2024-08-01;-1201.42;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Set/2024;2024-09-01;-4251.66;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;26;Material de Construção;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Abr/2024;2024-04-01;-129.55;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;27;Material de Expediente;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Jan/2024;2024-01-01;-6191.95;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Fev/2024;2024-02-01;-4147.56;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Mar/2024;2024-03-01;-3865.94;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Abr/2024;2024-04-01;-5253.58;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Mai/2024;2024-05-01;-8844.35;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Jun/2024;2024-06-01;-6517.18;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Jul/2024;2024-07-01;-8042.99;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Ago/2024;2024-08-01;-4502.45;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Set/2024;2024-09-01;-6186.95;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;28;Material Medico Hospitalar;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Jul/2024;2024-07-01;-242.59;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Ago/2024;2024-08-01;-1312.58;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Set/2024;2024-09-01;-788.6;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;29;Material Medico Odonto;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Fev/2024;2024-02-01;-1643.9;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Mar/2024;2024-03-01;-328.78;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Abr/2024;2024-04-01;-493.17;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Mai/2024;2024-05-01;-169.97;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;30;Mensalidade CIEE;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Jan/2024;2024-01-01;-967.5;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Fev/2024;2024-02-01;-687.5;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Mar/2024;2024-03-01;-687.5;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Abr/2024;2024-04-01;-687.5;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Mai/2024;2024-05-01;-687.5;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Jun/2024;2024-06-01;-2075.4;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Jul/2024;2024-07-01;-2256.37;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Ago/2024;2024-08-01;-687.5;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;31;Mensalidade Sistema;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Jan/2024;2024-01-01;-90.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Fev/2024;2024-02-01;-90.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Mar/2024;2024-03-01;-90.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Abr/2024;2024-04-01;-90.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Mai/2024;2024-05-01;-90.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Jun/2024;2024-06-01;-90.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Jul/2024;2024-07-01;-54.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;32;Plano Odontológico Colaboradores;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Jan/2024;2024-01-01;-59.9;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Fev/2024;2024-02-01;-59.9;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Mar/2024;2024-03-01;-59.9;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Abr/2024;2024-04-01;-59.9;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Mai/2024;2024-05-01;-59.9;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;33;Rastreamento;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Mar/2024;2024-03-01;-1140.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Mai/2024;2024-05-01;-220.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Ago/2024;2024-08-01;-3661.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;34;Rescisões;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Jan/2024;2024-01-01;-12.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Fev/2024;2024-02-01;-20.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Mai/2024;2024-05-01;-16.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Jul/2024;2024-07-01;-16.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;35;Retenção - ISS Serviços Tomados;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Jan/2024;2024-01-01;-28734.52;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Fev/2024;2024-02-01;-4690.42;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Mar/2024;2024-03-01;-3554.09;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Abr/2024;2024-04-01;-1414.52;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Jun/2024;2024-06-01;-1803.84;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Jul/2024;2024-07-01;-1137.56;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Ago/2024;2024-08-01;-7251.34;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Set/2024;2024-09-01;-800.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;36;Salários;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Abr/2024;2024-04-01;-190.44;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Mai/2024;2024-05-01;-190.44;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Jun/2024;2024-06-01;-190.44;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Jul/2024;2024-07-01;-190.44;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Ago/2024;2024-08-01;-190.44;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;37;Seguro de Imóveis;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Jan/2024;2024-01-01;-295.13;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Abr/2024;2024-04-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Mai/2024;2024-05-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Jul/2024;2024-07-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;38;Seguros de Veículos;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Mar/2024;2024-03-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Abr/2024;2024-04-01;-2356.14;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Mai/2024;2024-05-01;-1803.66;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Jun/2024;2024-06-01;0.0;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Jul/2024;2024-07-01;-155.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Ago/2024;2024-08-01;-336.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;39;Taxas e Contribuições;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Jan/2024;2024-01-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Fev/2024;2024-02-01;0.0;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Mar/2024;2024-03-01;-544.51;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Abr/2024;2024-04-01;-316.68;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Mai/2024;2024-05-01;-324.28;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Jun/2024;2024-06-01;-324.91;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Jul/2024;2024-07-01;-319.85;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Ago/2024;2024-08-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Set/2024;2024-09-01;0.0;3 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;40;TCR;Out/2024;2024-10-01;0.0;4 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Jan/2024;2024-01-01;-2491.47;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Fev/2024;2024-02-01;-2698.11;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Mar/2024;2024-03-01;-2860.54;1 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Abr/2024;2024-04-01;-2722.56;2 Trimestre
4;4. Despesas Operacionais;02;02. Despesas Administrativas;41;Telefonia e Internet;Mai/2024;2024-05-01;-1819.83;2 Trimestre
